response_id,item,domain,scorer_type,model_size,model_name,rubric_type,"model_size == ""New""",model_rubric,llm_1,llm_2,llm_3,llm_avg,human_1,human_2,human_3,human_avg
749,10,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
273,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
625,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
740,10,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
52,11,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
219,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
789,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
766,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
353,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
730,10,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
60,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
780,20,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
467,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
152,12,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
297,14,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
410,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,1,0,0,0
595,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
534,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,1,0,0,1,0,0
471,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
222,13,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
759,10,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
75,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
202,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
585,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
556,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
134,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
568,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
230,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
538,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
696,19,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,1,0,0
592,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,0,1,1,1
119,2,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
473,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
556,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
792,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
317,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
3,1,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
483,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
526,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
341,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
226,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
382,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
62,11,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
261,4,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
703,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
521,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
192,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
268,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
328,5,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
85,2,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
565,8,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
695,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,1,0,0,0,0,0
655,9,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
486,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
679,9,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,1,1,1
284,14,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
132,12,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
419,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
558,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,0,1,1,1
324,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,1,0
221,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
167,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
461,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
338,5,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
609,18,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,1,0,0,0
315,14,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
96,2,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
397,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
433,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
268,4,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
342,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,1,1,0,1
528,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
610,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,1,1,1,1,0,1,1
470,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
246,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
237,13,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
375,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
569,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
33,1,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,1,1,1,1
594,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
325,5,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
341,5,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
182,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
310,14,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
419,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
551,17,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,0,1,1,1
156,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
194,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,0,1,1,1
608,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
570,8,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
346,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
750,10,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
602,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
576,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
359,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,1,1,1,1
750,10,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
54,11,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
588,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,1,1,1,1
607,18,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
596,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
486,7,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
659,9,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
634,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
517,7,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
677,9,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
548,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,0,1,1,0,0,0
86,2,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
768,20,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
228,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
581,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
4,1,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
201,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,1,0,0,0,0,0
536,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
164,3,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
86,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
601,18,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
610,18,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,1,1,1,0,1,1
754,10,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,0,1,1
451,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,0,1,1,0,0,0,0
574,8,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
474,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
727,10,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
41,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
480,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
94,2,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
73,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
771,20,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
665,9,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
756,10,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,0,1
631,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
415,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
16,1,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
395,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,0,0,0,0
413,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
366,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
216,13,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,1,0,0,0
482,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
582,8,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
110,2,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,0,0,0,0,0,0
665,9,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
35,1,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
272,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
307,14,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,0,0,1,1,1,1
293,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
329,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
387,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
163,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
270,4,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,1,1,1,1
112,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
105,2,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
187,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
779,20,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
661,9,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,0,0,0,0
531,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
349,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
366,15,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
688,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
686,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
630,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
233,13,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
66,11,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
400,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
174,3,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
292,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
379,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
629,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
102,2,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
633,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
173,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,1,0,0
243,4,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
448,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
136,12,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
694,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
158,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
640,18,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,0,1,1,1,1,1,1
567,8,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
161,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
19,1,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
438,6,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,0,0,1,0
141,12,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
505,7,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
560,17,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
289,14,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
257,4,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
155,12,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
190,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
142,12,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
361,15,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
275,4,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
360,5,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
452,16,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,1,0,0,0,1,0,0
332,5,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
700,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
717,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
181,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
14,1,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
512,7,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
400,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
193,3,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
553,17,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
738,10,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
408,6,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
278,4,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,1,1,0,1
422,6,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,1,1,1,1,0,0,0
34,1,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
691,19,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
30,1,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
48,11,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
362,15,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
445,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,0,0,0,0,0,0,0,0
633,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
783,20,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
442,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
263,4,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
429,6,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,1,1,1,1,1,1,1,1
684,19,Math,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
734,10,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
723,10,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,0,0,0,0,0,0,0,0
447,16,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
37,1,ELA,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,1,1,1,1
185,3,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
455,16,Math,basic,Frontier,OpenAI o1,Empty,NA,OpenAI o1: Empty,1,1,1,1,0,0,0,0
14,1,ELA,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,0,0,0,0
609,18,Math,criteria_examples,Frontier,OpenAI o1,Full,NA,OpenAI o1: Full,0,0,0,0,1,0,0,0
512,7,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
581,8,ELA,criteria,Frontier,OpenAI o1,Criteria Only,NA,OpenAI o1: Criteria Only,1,1,1,1,1,1,1,1
